Load_Level,Solar_Level,Wind_Level,Solar_Available_MW,Wind_Available_MW,From_Bus,To_Bus,Base_Min_Voltage,Base_Max_Voltage,Weakest_Bus_Before,Base_Solar_Q_MVAr,Base_Wind_Q_MVAr,Base_Solar_Q_Capability_MVAr,Base_Wind_Q_Capability_MVAr,Base_Solar_Q_Margin_MVAr,Base_Wind_Q_Margin_MVAr,Solar_Headroom_MW,Wind_Headroom_MW,Solar_Support_pu,Wind_Support_pu,Final_Min_Voltage,Final_Max_Voltage,Weakest_Bus_After,Solar_Q_MVAr,Wind_Q_MVAr,Solar_Q_Capability_MVAr,Wind_Q_Capability_MVAr,Total_Curtailment_MW,Total_Support_Increase_pu,Action_Type,Status,PowerFlow_Evaluations
0.9,0.7,0.7,114.1,59.49999999999999,7,8,0.9479080777239137,1.0,7.0,5.391526666019587,23.060049869624194,138.31008640008872,72.12489168102786,132.91855973406913,49.06484181140367,0.0,0.0,1.0,1.0021613491110335,0.9499999990660762,1.0021613491110335,7.0,5.277638208031334,23.475352959216607,138.31008640008872,72.12489168102786,0.0,0.002161349111033495,Support Only,Feasible,11
0.9,0.7,0.7,114.1,59.49999999999999,5,6,0.9411088566296786,1.0006126118928562,5.0,9.591811053625264,-0.008439731727179378,138.31008640008872,72.12489168102786,128.71827534646346,72.11645194930068,0.0,0.0,1.0499278944511443,1.0496848107749477,0.951614408653656,1.0499999990729352,5.0,17.33685012756618,0.3767859898617161,138.31008640008872,72.12489168102786,0.0,0.099612705226092,Support Only,Feasible,67
0.9,0.7,0.8,114.1,68.0,7,8,0.9494274265215724,1.0000000000000004,7.0,5.210729890694722,20.970970570198077,138.31008640008872,64.17359269980139,133.099356509394,43.20262212960331,0.0,0.0,1.0000000000000029,1.000592111967157,0.9500000000000002,1.000592111967157,7.0,5.179590766944585,21.083505112034757,138.31008640008872,64.17359269980139,0.0,0.000592111967159914,Support Only,Feasible,11
0.9,0.7,0.8,114.1,68.0,5,6,0.9401807962726179,1.0004170138900597,5.0,10.70579311728281,0.64317702919422,138.31008640008872,64.17359269980139,127.60429328280591,63.53041567060717,0.0,0.0,1.0499237806775752,1.049666757331443,0.9507784425051696,1.049923780677575,5.0,18.309034218029666,0.8787089265732959,138.31008640008872,64.17359269980139,0.0,0.09959053800901829,Support Only,Feasible,67
0.9,0.7,0.9,114.1,76.5,5,6,0.9390889615986487,1.0000964766130094,5.0,12.1166472240281,1.5507700820040355,138.31008640008872,53.758720222862465,126.19343917606062,52.20795014085843,0.0,1.451243948346506,1.0499999361120205,1.0499998503378933,0.9499999627767175,1.0499999361120205,5.0,19.24699778704945,1.563820888086397,138.31011073592762,55.766784155977646,1.451243948346506,0.09999978644991381,Headroom + Support,Feasible,257
0.9,0.7,1.0,114.1,85.0,5,6,0.9378327797898159,1.0000000000000002,5.0,13.827180687556393,2.7163356127683898,138.31008640008872,38.951893407124665,124.48290571253233,36.235557794356275,0.001503866117673046,9.950010062920684,1.05,1.0499999998786014,0.949999999995794,1.0499999999999998,5.0,19.246929452929635,1.5639280576255103,138.31132701260026,55.765123602878305,9.951513929038358,0.09999999987860142,Headroom + Support,Feasible,260
0.9,0.8,0.6,130.4,51.0,7,8,0.9456666133445107,1.0,7.0,10.263393269762346,26.335638350464066,123.06230129491324,78.36612788698956,112.7989080251509,52.030489536525494,0.0,0.0,1.0000000000000016,1.004470440935187,0.9499999999987513,1.0044704409351872,7.0,10.02382849199033,27.205508757576368,123.06230129491324,78.36612788698956,0.0,0.004470440935188558,Support Only,Feasible,13
0.9,0.8,0.6,130.4,51.0,5,6,0.9403141561247282,1.0004575501201118,5.0,11.413852538591968,-0.018887776306556248,123.06230129491324,78.36612788698956,111.64844875632127,78.347240110683,0.0,0.0,1.0499695418114086,1.0498674508629136,0.9509252344648558,1.0499999998568477,5.0,18.830499796582203,0.45398268436470346,123.06230129491324,78.36612788698956,0.0,0.09983699267432211,Support Only,Feasible,67
0.9,0.8,0.7,130.4,59.49999999999999,7,8,0.9473886619612195,1.0000000000000002,7.0,10.032317278063474,23.883997281604834,123.06230129491324,72.12489168102786,113.02998401684977,48.24089439942303,0.0,0.0,1.0000000000000013,1.0026975560380125,0.9499999999998152,1.002697556038013,7.0,9.88824567668901,24.404288938837396,123.06230129491324,72.12489168102786,0.0,0.002697556038013804,Support Only,Feasible,13
0.9,0.8,0.7,130.4,59.49999999999999,5,6,0.9392616785883424,1.0003313210960971,5.0,12.570673387183362,0.47187046440652125,123.06230129491324,72.12489168102786,110.49162790772988,71.65302121662134,0.0,0.14185976311294732,1.05,1.049935532801062,0.9500000000009152,1.0499999999999998,5.0,19.81553375656867,0.8211594860937055,123.06230129700296,72.24168594113826,0.14185976311294732,0.09993553280106204,Headroom + Support,Feasible,170
0.9,0.8,0.8,130.4,68.0,7,8,0.948907153967233,1.0,7.0,9.859273856460888,21.79663884800081,123.06230129491324,64.17359269980139,113.20302743845235,42.37695385180058,0.0,0.0,1.0000000000000007,1.0011299561690474,0.9499999999999978,1.0011299561690474,7.0,9.799041350772242,22.012225452512368,123.06230129491324,64.17359269980139,0.0,0.0011299561690480964,Support Only,Feasible,13
0.9,0.8,0.8,130.4,68.0,5,6,0.9380437699817182,1.000079946660735,5.0,14.027469860702254,1.2188340658800456,123.06230129491324,64.17359269980139,109.03483143421099,62.954758633921344,0.0,8.641859728074028,1.0499999999931253,1.0499355329608697,0.9499999999999016,1.0499999999999023,5.0,19.81553373994474,0.8211595093824258,123.06230129491324,72.24168591618329,8.641859728074028,0.09993553295399504,Headroom + Support,Feasible,439
0.9,0.8,0.9,130.4,76.5,5,6,0.9366593146359788,1.0000000000000002,5.0,15.787489011503922,2.223813637503035,123.06230129491324,53.758720222862465,107.27481228340932,51.53490658535943,0.0,17.141859732780414,1.05,1.0499355328762268,0.9499999999999903,1.05,5.0,19.815533739989363,0.8211595092859767,123.06230129491324,72.24168591654337,17.141859732780414,0.0999355328762268,Headroom + Support,Feasible,358
0.9,0.8,1.0,130.4,85.0,5,6,0.9351063950097062,1.0,5.0,17.855391804127706,3.4894518851423015,123.06230129491324,38.951893407124665,105.20690949078553,35.46244152198236,0.0,25.641860246508823,1.049999999994646,1.0499355315095722,0.9499999999992509,1.049999999999646,5.0,19.81553412273162,0.8211590176203458,123.06230129491324,72.24168634043244,25.641860246508823,0.0999355315042183,Headroom + Support,Feasible,182
0.9,0.9,0.6,146.70000000000002,51.0,7,8,0.9450285240714202,1.0,7.0,16.064280948473098,27.34728652322552,103.09025172148915,78.36612788698956,87.02597077301606,51.01884136376404,0.0,0.0,1.004344078926495,1.0049425418881293,0.9499999999984124,1.0049425418881293,9.0,16.61518590787179,28.027037288390872,103.09025172148915,78.36612788698956,0.0,0.00928662081462428,Support Only,Feasible,50
0.9,0.9,0.6,146.70000000000002,51.0,5,6,0.9381791656340396,1.0001042933607969,5.0,15.004201004089381,0.5842087016113879,103.09025172148915,78.36612788698956,88.08605071739977,77.78191918537817,3.8751169168784516,3.890654179704222,1.0499999999998295,1.0499999999999148,0.9499999999984924,1.049999999999915,5.0,20.607404067279546,0.7364444979163949,108.39530788873041,80.76484096674606,7.765771096582673,0.0999999999997443,Headroom + Support,Feasible,338
0.9,0.9,0.7,146.70000000000002,59.49999999999999,7,8,0.9467525616646515,1.0000000000000002,7.0,15.83840800686066,24.892945608177413,103.09025172148915,72.12489168102786,87.25184371462849,47.23194607285045,0.0,0.0,1.0037472982373747,1.0031964476357011,0.9499999704908588,1.0037472982373745,7.0,16.37230846217504,25.269509222750543,103.09025172148915,72.12489168102786,0.0,0.0069437458730758905,Support Only,Feasible,71
0.9,0.9,0.7,146.70000000000002,59.49999999999999,5,6,0.9368330141709456,1.0,5.0,16.510870335479837,1.1719031070871324,103.09025172148915,72.12489168102786,86.57938138600932,70.95298857394073,3.627229928128913,12.63854328044934,1.0499999999986696,1.049999999999523,0.9500000000058534,1.049999999999523,5.0,20.62712919573582,0.7383700877080486,108.06790672517678,80.90892332815758,16.265773208578253,0.09999999999819265,Headroom + Support,Feasible,244
0.9,0.9,0.8,146.70000000000002,68.0,7,8,0.9482039606574086,1.0,9.0,15.671849684528098,22.80453488852382,103.09025172148915,64.17359269980139,87.41840203696106,41.36905781127757,0.0,0.0,1.003370710647059,1.001646447681629,0.9499999694518972,1.003370710647059,7.0,16.219217830496632,22.90505372834997,103.09025172148915,64.17359269980139,0.0,0.005017158328687987,Support Only,Feasible,55
0.9,0.9,0.8,146.70000000000002,68.0,5,6,0.9353175068983262,1.0,5.0,18.32534845419795,2.0182144066101557,103.09025172148915,64.17359269980139,84.7649032672912,62.155378293191234,3.7536564724331867,21.012100604233883,1.0499999999997385,1.049999999999926,0.9499999999978885,1.0499999999999263,5.0,20.61705135333264,0.7373675538116657,108.23508152211491,80.83555721570406,24.765757076667068,0.09999999999966458,Headroom + Support,Feasible,454
0.9,0.9,0.9,146.70000000000002,76.5,7,8,0.9484456242947027,1.0,9.0,15.561926443809128,21.068675058834174,103.09025172148915,53.758720222862465,87.52832527768003,32.69004516402829,0.0,0.0,1.0032061415120914,1.0002869801601404,0.9499999999937841,1.0032061415120919,9.0,16.15235931724419,20.921135153786963,103.09025172148915,53.758720222862465,0.0,0.0034931216722318137,Support Only,Feasible,45
0.9,0.9,0.9,146.70000000000002,76.5,5,6,0.9336300983012416,1.0000000000000002,5.0,20.45287063159961,3.1256350963181347,103.09025172148915,53.758720222862465,82.63738108988954,50.63308512654433,3.8369354754721243,29.428828119279363,1.0499999999997056,1.05,0.9499999999999782,1.05,5.0,20.610433053963547,0.7367304298067126,108.34498047745721,80.78709536662187,33.26576359475149,0.09999999999970566,Headroom + Support,Feasible,451
0.9,0.9,1.0,146.70000000000002,85.0,7,8,0.9485677347088607,1.0,9.0,15.506383667978014,19.67422902210467,103.09025172148915,38.951893407124665,87.58386805351114,19.277664385019996,0.0,0.0,1.0030229972377063,1.0000000000000022,0.949999998090398,1.0030229972377063,9.0,16.07798536297949,19.48591539578439,103.09025172148915,38.951893407124665,0.0,0.0030229972377084913,Support Only,Feasible,11
0.9,0.9,1.0,146.70000000000002,85.0,5,6,0.9317673313524384,1.0,5.0,22.900272836395814,4.497553438369906,103.09025172148915,38.951893407124665,80.18997888509334,34.45433996875476,3.878882512217782,37.88606262113032,1.05,1.05,0.9499999017640056,1.0500000000000003,5.0,20.60720204113663,0.7364365753964393,108.40026937024238,80.76216258038134,41.76494513334811,0.10000000000000009,Headroom + Support,Feasible,375
0.9,1.0,0.6,163.0,51.0,7,8,0.939840189572,1.0,9.0,23.110876475366595,28.559031652216845,74.69598382778022,78.36612788698956,51.58510735241363,49.807096234772715,0.0,0.0,1.0194492231911623,1.0050579413917171,0.9499999908423418,1.0194492231911623,7.0,26.29521857541566,28.228169563289654,74.69598382778022,78.36612788698956,0.0,0.02450716458287938,Support Only,Feasible,53
0.9,1.0,0.6,163.0,51.0,5,6,0.9354546390924003,1.0000000000000002,5.0,19.57488920733563,1.4116440475117145,74.69598382778022,78.36612788698956,55.121094620444595,76.95448383947785,20.435827308525013,3.6299087381547257,1.0499999999998262,1.0499999977818344,0.9499999805840464,1.0499999999998262,5.0,20.58683105437501,0.7345990436069769,108.73797251370598,80.61218552043567,24.06573604667974,0.09999999778166058,Headroom + Support,Feasible,143
0.9,1.0,0.7,163.0,59.49999999999999,7,8,0.9403247783478446,1.0,9.0,22.888411753554863,26.098527557701217,74.69598382778022,72.12489168102786,51.80757207422536,46.026364123326644,0.0,0.0,1.0189177966551195,1.0033166153759137,0.9499999990428062,1.0189177966551195,7.0,26.07598465642971,25.477984711849444,74.69598382778022,72.12489168102786,0.0,0.022234412031033157,Support Only,Feasible,65
0.9,1.0,0.7,163.0,59.49999999999999,5,6,0.9338046922904099,1.0,5.0,21.449397160111317,2.1010200889079726,74.69598382778022,72.12489168102786,53.24658666766891,70.02387159211989,19.01717841284286,13.549634447392771,1.05,1.05,0.9499999999789493,1.0500000000000003,5.0,20.700761093703775,0.7468457054399096,106.85240796444826,81.42980968651327,32.56681286023563,0.10000000000000009,Headroom + Support,Feasible,440
0.9,1.0,0.8,163.0,68.0,7,8,0.9406763625474336,1.0,9.0,22.72701095871774,24.00610583252808,74.69598382778022,64.17359269980139,51.96897286906248,40.16748686727331,0.0,0.0,1.0186021953556288,1.0017711873120752,0.9499999999956549,1.0186021953556288,9.0,25.945915094242082,23.120740539537906,74.69598382778022,64.17359269980139,0.0,0.020373382667703943,Support Only,Feasible,56
0.9,1.0,0.8,163.0,68.0,5,6,0.9319786883170074,1.0000000000000002,5.0,23.64332660879107,3.052559207672175,74.69598382778022,64.17359269980139,51.052657218989154,61.121033492129214,20.404550155587902,20.66132609661162,1.05,1.05,0.9499999999989155,1.0500000000000003,5.0,20.589273514969562,0.7348080092358629,108.69695342404847,80.63063904663449,41.06587625219952,0.10000000000000009,Headroom + Support,Feasible,160
0.9,1.0,0.9,163.0,76.5,7,8,0.9409009639330534,1.0,9.0,22.623905692325962,22.268213373904686,74.69598382778022,53.758720222862465,52.07207813545426,31.49050684895778,0.0,0.0,1.0184944450582896,1.000416231262856,0.94999999999265,1.0184944450582896,9.0,25.90152954267171,21.143963648181852,74.69598382778022,53.758720222862465,0.0,0.018910676321145514,Support Only,Feasible,54
0.9,1.0,0.9,163.0,76.5,5,6,0.9299723982492645,1.0,5.0,26.16430265270664,4.2695563014520275,74.69598382778022,53.758720222862465,48.53168117507359,49.48916392141044,13.429288488352302,36.17989224255092,1.049999999995,1.049999999995,0.9499999999356801,1.049999999995,5.0,21.195171059503124,0.847997216896303,98.87918010329307,84.35958102330581,49.60918073090322,0.09999999999000009,Headroom + Support,Feasible,160
0.9,1.0,1.0,163.0,85.0,7,8,0.9410036417565617,1.0,9.0,22.576771010078886,20.87357831340561,74.69598382778022,38.951893407124665,52.11921281770134,18.078315093719056,0.0,0.0,1.0184010241872623,1.0000000000000195,0.9499999998532406,1.0184010241872623,9.0,25.86305577330222,19.689005859753188,74.69598382778022,38.951893407124665,0.0,0.018401024187281845,Support Only,Feasible,11
0.9,1.0,1.0,163.0,85.0,5,6,0.9277804910856703,1.0,5.0,29.0218513413014,5.756301442007633,74.69598382778022,38.951893407124665,45.674132486478825,33.19559196511703,20.068842541417702,37.99663911254346,1.04999999714347,1.0499999970563756,0.9499999666484061,1.04999999714347,5.0,20.615875018904404,0.7372565401418569,108.25513487844333,80.82656781828314,58.065481653961164,0.09999999419984551,Headroom + Support,Feasible,359
0.95,0.6,0.6,97.8,51.0,7,8,0.9392025609654562,1.0,7.0,4.192087519431254,31.44858810977661,150.27857465387407,78.36612788698956,146.08648713444282,46.91753977721295,0.0,0.0,1.0,1.0110297276599267,0.9499999997609646,1.0110297276599267,7.0,3.6049859948106757,33.579326777298576,150.27857465387407,78.36612788698956,0.0,0.011029727659926714,Support Only,Feasible,11
0.95,0.6,0.6,97.8,51.0,5,6,0.9368519835935324,1.0,5.0,9.975188289532213,1.0437309994232464,150.27857465387407,78.36612788698956,140.30338636434186,77.32239688756631,,,,,,,,,,,,,,Escalate,No Feasible Solution,496
0.95,0.6,0.7,97.8,59.49999999999999,7,8,0.9411013552730488,1.0,7.0,3.8811868011877664,28.73411378777189,150.27857465387407,72.12489168102786,146.3973878526863,43.39077789325597,0.0,0.0,1.000000000000001,1.009105197472716,0.949999999655242,1.009105197472716,7.0,3.398840039803531,30.479279167209512,150.27857465387407,72.12489168102786,0.0,0.009105197472717208,Support Only,Feasible,11
0.95,0.6,0.7,97.8,59.49999999999999,5,6,0.9365454377695698,1.0000000000000002,5.0,10.290069353694037,1.2905773034771642,150.27857465387407,72.12489168102786,139.98850530018004,70.8343143775507,,,,,,,,,,,,,,Escalate,No Feasible Solution,812
0.95,0.6,0.8,97.8,68.0,7,8,0.9427854280424794,1.0000000000000002,7.0,3.6307394261575894,26.39955375132584,150.27857465387407,64.17359269980139,146.64783522771648,37.77403894847555,0.0,0.0,1.0000000000000022,1.0073908997559,0.9499999995292053,1.0073908997558998,7.0,3.240473691294767,27.801953799841556,150.27857465387407,64.17359269980139,0.0,0.007390899755902236,Support Only,Feasible,11
0.95,0.6,0.8,97.8,68.0,5,6,0.9360684534145898,1.0000000000000004,5.0,10.902968063557296,1.7936878130684022,150.27857465387407,64.17359269980139,139.37560659031678,62.37990488673299,,,,,,,,,,,,,,Escalate,No Feasible Solution,649
0.95,0.6,0.9,97.8,76.5,7,8,0.9442648263929312,1.0,7.0,3.4376677925262697,24.429376030641848,150.27857465387407,53.758720222862465,146.8409068613478,29.329344192220617,0.0,0.0,1.0000000000000067,1.0058798425604238,0.9499999993828373,1.0058798425604238,7.0,3.1277518778816784,25.5315500416295,150.27857465387407,53.758720222862465,0.0,0.005879842560430504,Support Only,Feasible,11
0.95,0.6,0.9,97.8,76.5,5,6,0.9354231684844722,1.0,5.0,11.812955485086093,2.5533850240125773,150.27857465387407,53.758720222862465,138.46561916878798,51.20533519884989,,,,,,,,,,,,,,Escalate,No Feasible Solution,425
0.95,0.6,1.0,97.8,85.0,7,8,0.9455479641026404,1.0000000000000004,7.0,3.2993732519717014,22.810610635409425,150.27857465387407,38.951893407124665,146.97920140190237,16.14128277171524,0.0,0.0,1.0000000000000109,1.0045659423477293,0.9499999992274925,1.0045659423477291,7.0,3.058823585630563,23.654379716976678,150.27857465387407,38.951893407124665,0.0,0.004565942347740215,Support Only,Feasible,11
0.95,0.6,1.0,97.8,85.0,5,6,0.9346109216672128,1.0000000000000002,5.0,13.020407859812849,3.570786351120745,150.27857465387407,38.951893407124665,137.25816679406122,35.38110705600392,,,,,,,,,,,,,,Escalate,No Feasible Solution,779
0.95,0.7,0.6,114.1,51.0,7,8,0.938815322140204,1.0000000000000002,7.0,7.6705366683360126,32.059129607549536,138.31008640008872,78.36612788698956,130.6395497317527,46.30699827944002,0.0,0.0,1.0,1.0114240454594865,0.9499999997726952,1.0114240454594865,7.0,7.057192888086689,34.27241487407973,138.31008640008872,78.36612788698956,0.0,0.011424045459486498,Support Only,Feasible,11
0.95,0.7,0.6,114.1,51.0,5,6,0.9361796523241391,1.0000000000000002,5.0,11.431816283278408,1.147035339441942,138.31008640008872,78.36612788698956,126.87827011681031,77.21909254754762,,,,,,,,,,,,,,Escalate,No Feasible Solution,979
0.95,0.7,0.7,114.1,59.49999999999999,7,8,0.9407120085450691,1.0,7.0,7.367863130168928,29.348293292922335,138.31008640008872,72.12489168102786,130.9422232699198,42.776598388105526,0.0,0.0,1.0000000000000144,1.0095025810597036,0.9499999996689166,1.0095025810597034,7.0,6.860095484393639,31.175038349911944,138.31008640008872,72.12489168102786,0.0,0.009502581059718018,Support Only,Feasible,11
0.95,0.7,0.7,114.1,59.49999999999999,5,6,0.9355770072228553,1.0000000000000004,5.0,12.083685765553355,1.4878386376446429,138.31008640008872,72.12489168102786,126.22640063453537,70.63705304338322,,,,,,,,,,,,,,Escalate,No Feasible Solution,783
0.95,0.7,0.8,114.1,68.0,7,8,0.9423935140702625,1.0,7.0,7.126157383131812,27.018089453338007,138.31008640008872,64.17359269980139,131.1839290169569,37.15550324646338,0.0,0.0,1.0,1.0077915960915929,0.9499999995487051,1.0077915960915929,7.0,6.711143515484423,28.50104294691063,138.31008640008872,64.17359269980139,0.0,0.007791596091592856,Support Only,Feasible,11
0.95,0.7,0.8,114.1,68.0,5,6,0.9348059363325744,1.0000000000000002,5.0,13.034073918218326,2.0850737977288105,138.31008640008872,64.17359269980139,125.2760124818704,62.08851890207258,,,,,,,,,,,,,,Escalate,No Feasible Solution,620
0.95,0.7,0.9,114.1,76.5,7,8,0.9438699094909087,1.0,7.0,6.94232603346552,25.05295126381708,138.31008640008872,53.758720222862465,131.3677603666232,28.705768959045386,0.0,0.0,1.0,1.0062840917546225,0.9499999994085062,1.0062840917546225,7.0,6.6081963287228405,26.23460854475441,138.31008640008872,53.758720222862465,0.0,0.006284091754622523,Support Only,Feasible,11
0.95,0.7,0.9,114.1,76.5,5,6,0.933867253800268,1.0000000000000002,5.0,14.283722413892747,2.939649814254736,138.31008640008872,53.758720222862465,124.02636398619597,50.81907040860773,,,,,,,,,,,,,,Escalate,No Feasible Solution,1316
0.95,0.7,1.0,114.1,85.0,7,8,0.9451496246079883,1.0000000000000002,7.0,6.813759447654206,23.43988560914611,138.31008640008872,38.951893407124665,131.49632695243452,15.512007797978555,0.0,0.0,1.0,1.0049739803553253,0.9499999992627097,1.0049739803553253,7.0,6.549399450371823,24.36203421374819,138.31008640008872,38.951893407124665,0.0,0.004973980355325258,Support Only,Feasible,11
0.95,0.7,1.0,114.1,85.0,5,6,0.9327609888502465,1.0000000000000002,5.0,15.834701003253286,4.053280932522377,138.31008640008872,38.951893407124665,122.47538539683543,34.89861247460229,,,,,,,,,,,,,,Escalate,No Feasible Solution,383
0.95,0.8,0.6,130.4,51.0,7,8,0.9383097739224717,1.0000000000000002,7.0,12.26853516551428,32.8561389672269,123.06230129491324,78.36612788698956,110.79376612939896,45.50998891976266,0.0,0.0,1.0,1.0119382878138883,0.9499999997825843,1.011938287813888,7.0,11.619094118921723,35.17709071698711,123.06230129491324,78.36612788698956,0.0,0.011938287813888282,Support Only,Feasible,11
0.95,0.8,0.6,130.4,51.0,5,6,0.9349199806441746,1.0000000000000002,5.0,13.828455583263306,1.4654665553787538,123.06230129491324,78.36612788698956,109.23384571164993,76.9006613316108,,,,,,,,,,,,,,Escalate,No Feasible Solution,731
0.95,0.8,0.7,130.4,59.49999999999999,7,8,0.94020671458016,1.0000000000000002,7.0,11.972007553922722,30.1453105120182,123.06230129491324,72.12489168102786,111.09029374099052,41.97958116900966,0.0,0.0,1.000000000000023,1.0100178463649245,0.9499999999582249,1.0100178463649248,7.0,11.429609553779116,32.07799331129323,123.06230129491324,72.12489168102786,0.0,0.010017846364947625,Support Only,Feasible,14
0.95,0.8,0.7,130.4,59.49999999999999,5,6,0.9340224836360494,1.0000000000000004,5.0,14.821272462969844,1.9011335634655353,123.06230129491324,72.12489168102786,108.2410288319434,70.22375811756233,,,,,,,,,,,,,,Escalate,No Feasible Solution,1470
0.95,0.8,0.8,130.4,68.0,7,8,0.9418876949262442,1.0000000000000004,7.0,11.737354058192935,27.81633090571401,123.06230129491324,64.17359269980139,111.3249472367203,36.35726179408738,0.0,0.0,1.0,1.0083083632610426,0.9499999999807466,1.0083083632610426,7.0,11.288936396360569,29.403448270805114,123.06230129491324,64.17359269980139,0.0,0.008308363261042562,Support Only,Feasible,13
0.95,0.8,0.8,130.4,68.0,5,6,0.932956160724627,1.0000000000000002,5.0,16.1160864432063,2.594313556585405,123.06230129491324,64.17359269980139,106.94621485170694,61.579279143215985,,,,,,,,,,,,,,Escalate,No Feasible Solution,484
0.95,0.8,0.9,130.4,76.5,7,8,0.9433628451882766,1.0,7.0,11.56143780294839,25.853543335783073,123.06230129491324,53.758720222862465,111.50086349196485,27.905176887079392,0.0,0.0,1.0,1.0068028100196456,0.9499999999916642,1.0068028100196456,7.0,11.194910319469258,27.13756528254119,123.06230129491324,53.758720222862465,0.0,0.006802810019645555,Support Only,Feasible,13
