Index,Load_Level,Solar_Level,Wind_Level,Solar_Available_MW,Wind_Available_MW,From_Bus,To_Bus,Base_Min_Voltage,Base_Max_Voltage,Weakest_Bus_Before,Base_Solar_Q_MVAr,Base_Wind_Q_MVAr,Base_Solar_Q_Capability_MVAr,Base_Wind_Q_Capability_MVAr,Base_Solar_Q_Margin_MVAr,Base_Wind_Q_Margin_MVAr,Solar_Headroom_MW,Wind_Headroom_MW,Solar_Support_pu,Wind_Support_pu,Final_Min_Voltage,Final_Max_Voltage,Weakest_Bus_After,Solar_Q_MVAr,Wind_Q_MVAr,Solar_Q_Capability_MVAr,Wind_Q_Capability_MVAr,Total_Curtailment_MW,Total_Support_Increase_pu,Action_Type,Status,PowerFlow_Evaluations
10,0.9,0.7,0.7,114.1,59.49999999999999,7,8,0.9479080777239136,1.0,7.0,5.391526666019587,23.06004986962419,138.31008640008872,72.12489168102786,132.9185597340691,49.06484181140367,0.0,0.0,1.0,1.0021613491110335,0.9499999990660762,1.0021613491110335,7.0,5.277638208031334,23.475352959216607,138.31008640008872,72.12489168102786,0.0,0.0021613491110334,Support Only,Feasible,11
11,0.9,0.7,0.7,114.1,59.49999999999999,5,6,0.9411088566296786,1.0006126118928562,5.0,9.591811053625264,-0.0084397317271793,138.31008640008872,72.12489168102786,128.71827534646346,72.11645194930068,0.0,0.0,1.0499278944511443,1.0496848107749477,0.951614408653656,1.0499999990729352,5.0,17.33685012756618,0.3767859898617161,138.31008640008872,72.12489168102786,0.0,0.099612705226092,Support Only,Feasible,67
12,0.9,0.7,0.8,114.1,68.0,7,8,0.9494274265215724,1.0000000000000004,7.0,5.210729890694722,20.970970570198077,138.31008640008872,64.17359269980139,133.099356509394,43.20262212960331,0.0,0.0,1.0000000000000029,1.000592111967157,0.9500000000000002,1.000592111967157,7.0,5.179590766944585,21.083505112034757,138.31008640008872,64.17359269980139,0.0,0.0005921119671599,Support Only,Feasible,11
13,0.9,0.7,0.8,114.1,68.0,5,6,0.940180796272618,1.0004170138900597,5.0,10.70579311728281,0.64317702919422,138.31008640008872,64.17359269980139,127.60429328280593,63.53041567060717,0.0,0.0,1.0499237806775752,1.049666757331443,0.9507784425051696,1.049923780677575,5.0,18.309034218029662,0.8787089265732959,138.31008640008872,64.17359269980139,0.0,0.0995905380090182,Support Only,Feasible,67
14,0.9,0.7,0.9,114.1,76.5,5,6,0.9390889615986489,1.0000964766130094,5.0,12.1166472240281,1.5507700820040355,138.31008640008872,53.758720222862465,126.19343917606062,52.20795014085843,0.0,1.451243948346506,1.0499999361120205,1.0499998503378931,0.9499999627767176,1.0499999361120205,5.0,19.24699778704945,1.563820888086397,138.31011073592762,55.766784155977646,1.451243948346506,0.0999997864499138,Headroom + Support,Feasible,257
15,0.9,0.7,1.0,114.1,85.0,5,6,0.937832779789816,1.0000000000000002,5.0,13.827180687556393,2.7163356127683898,138.31008640008872,38.951893407124665,124.48290571253231,36.235557794356275,0.001503866117673,9.950010062920684,1.05,1.0499999998786014,0.949999999995794,1.0499999999999998,5.0,19.246929452929635,1.5639280576255103,138.31132701260026,55.765123602878305,9.951513929038358,0.0999999998786014,Headroom + Support,Feasible,260
16,0.9,0.8,0.6,130.4,51.0,7,8,0.9456666133445109,1.0,7.0,10.263393269762346,26.335638350464063,123.06230129491324,78.36612788698956,112.7989080251509,52.030489536525494,0.0,0.0,1.0000000000000016,1.004470440935187,0.9499999999987512,1.0044704409351872,7.0,10.02382849199033,27.205508757576368,123.06230129491324,78.36612788698956,0.0,0.0044704409351885,Support Only,Feasible,13
17,0.9,0.8,0.6,130.4,51.0,5,6,0.9403141561247282,1.0004575501201118,5.0,11.413852538591968,-0.0188877763065562,123.06230129491324,78.36612788698956,111.64844875632129,78.347240110683,0.0,0.0,1.0499695418114086,1.0498674508629136,0.9509252344648558,1.0499999998568477,5.0,18.830499796582203,0.4539826843647034,123.06230129491324,78.36612788698956,0.0,0.0998369926743221,Support Only,Feasible,67
18,0.9,0.8,0.7,130.4,59.49999999999999,7,8,0.9473886619612196,1.0000000000000002,7.0,10.032317278063474,23.88399728160483,123.06230129491324,72.12489168102786,113.02998401684977,48.24089439942303,0.0,0.0,1.000000000000001,1.0026975560380125,0.9499999999998152,1.002697556038013,7.0,9.88824567668901,24.404288938837396,123.06230129491324,72.12489168102786,0.0,0.0026975560380138,Support Only,Feasible,13
19,0.9,0.8,0.7,130.4,59.49999999999999,5,6,0.9392616785883424,1.0003313210960971,5.0,12.570673387183362,0.4718704644065212,123.06230129491324,72.12489168102786,110.49162790772988,71.65302121662134,0.0,0.1418597631129473,1.05,1.049935532801062,0.9500000000009152,1.0499999999999998,5.0,19.81553375656867,0.8211594860937055,123.06230129700296,72.24168594113826,0.1418597631129473,0.099935532801062,Headroom + Support,Feasible,170
20,0.9,0.8,0.8,130.4,68.0,7,8,0.948907153967233,1.0,7.0,9.859273856460888,21.79663884800081,123.06230129491324,64.17359269980139,113.20302743845237,42.37695385180058,0.0,0.0,1.0000000000000009,1.0011299561690474,0.9499999999999978,1.0011299561690474,7.0,9.799041350772242,22.012225452512368,123.06230129491324,64.17359269980139,0.0,0.001129956169048,Support Only,Feasible,13
21,0.9,0.8,0.8,130.4,68.0,5,6,0.9380437699817182,1.000079946660735,5.0,14.027469860702254,1.2188340658800456,123.06230129491324,64.17359269980139,109.034831434211,62.954758633921344,0.0,8.641859728074028,1.049999999993125,1.0499355329608695,0.9499999999999016,1.0499999999999023,5.0,19.81553373994474,0.8211595093824258,123.06230129491324,72.24168591618329,8.641859728074028,0.099935532953995,Headroom + Support,Feasible,439
22,0.9,0.8,0.9,130.4,76.5,5,6,0.9366593146359788,1.0000000000000002,5.0,15.787489011503922,2.223813637503035,123.06230129491324,53.758720222862465,107.27481228340932,51.53490658535943,0.0,17.141859732780414,1.05,1.0499355328762268,0.9499999999999904,1.05,5.0,19.815533739989363,0.8211595092859767,123.06230129491324,72.24168591654337,17.141859732780414,0.0999355328762268,Headroom + Support,Feasible,358
23,0.9,0.8,1.0,130.4,85.0,5,6,0.9351063950097062,1.0,5.0,17.855391804127706,3.4894518851423015,123.06230129491324,38.951893407124665,105.20690949078552,35.46244152198236,0.0,25.641860246508823,1.049999999994646,1.0499355315095722,0.9499999999992508,1.049999999999646,5.0,19.81553412273162,0.8211590176203458,123.06230129491324,72.24168634043244,25.641860246508823,0.0999355315042183,Headroom + Support,Feasible,182
24,0.9,0.9,0.6,146.70000000000002,51.0,7,8,0.9450285240714202,1.0,7.0,16.064280948473098,27.34728652322552,103.09025172148915,78.36612788698956,87.02597077301606,51.01884136376404,0.0,0.0,1.004344078926495,1.0049425418881293,0.9499999999984124,1.0049425418881293,9.0,16.61518590787179,28.027037288390872,103.09025172148915,78.36612788698956,0.0,0.0092866208146242,Support Only,Feasible,50
25,0.9,0.9,0.6,146.70000000000002,51.0,5,6,0.9381791656340396,1.0001042933607969,5.0,15.00420100408938,0.5842087016113879,103.09025172148915,78.36612788698956,88.08605071739977,77.78191918537817,3.875116916878451,3.890654179704222,1.0499999999998295,1.0499999999999148,0.9499999999984924,1.049999999999915,5.0,20.607404067279543,0.7364444979163949,108.3953078887304,80.76484096674606,7.765771096582673,0.0999999999997443,Headroom + Support,Feasible,338
26,0.9,0.9,0.7,146.70000000000002,59.49999999999999,7,8,0.9467525616646516,1.0000000000000002,7.0,15.83840800686066,24.892945608177413,103.09025172148915,72.12489168102786,87.25184371462849,47.23194607285045,0.0,0.0,1.0037472982373747,1.0031964476357011,0.9499999704908588,1.0037472982373743,7.0,16.37230846217504,25.269509222750543,103.09025172148915,72.12489168102786,0.0,0.0069437458730758,Support Only,Feasible,71
27,0.9,0.9,0.7,146.70000000000002,59.49999999999999,5,6,0.9368330141709456,1.0,5.0,16.510870335479837,1.1719031070871324,103.09025172148915,72.12489168102786,86.57938138600932,70.95298857394073,3.627229928128913,12.63854328044934,1.0499999999986696,1.049999999999523,0.9500000000058534,1.049999999999523,5.0,20.62712919573582,0.7383700877080486,108.06790672517678,80.90892332815758,16.265773208578253,0.0999999999981926,Headroom + Support,Feasible,244
28,0.9,0.9,0.8,146.70000000000002,68.0,7,8,0.9482039606574086,1.0,9.0,15.671849684528098,22.80453488852382,103.09025172148915,64.17359269980139,87.41840203696106,41.36905781127757,0.0,0.0,1.003370710647059,1.001646447681629,0.9499999694518972,1.003370710647059,7.0,16.219217830496632,22.90505372834997,103.09025172148915,64.17359269980139,0.0,0.0050171583286879,Support Only,Feasible,55
29,0.9,0.9,0.8,146.70000000000002,68.0,5,6,0.9353175068983262,1.0,5.0,18.32534845419795,2.0182144066101557,103.09025172148915,64.17359269980139,84.7649032672912,62.155378293191234,3.7536564724331862,21.012100604233883,1.0499999999997385,1.049999999999926,0.9499999999978884,1.0499999999999263,5.0,20.61705135333264,0.7373675538116657,108.23508152211492,80.83555721570406,24.765757076667068,0.0999999999996645,Headroom + Support,Feasible,454
30,0.9,0.9,0.9,146.70000000000002,76.5,7,8,0.9484456242947028,1.0,9.0,15.561926443809128,21.068675058834177,103.09025172148915,53.758720222862465,87.52832527768003,32.69004516402829,0.0,0.0,1.0032061415120914,1.0002869801601404,0.949999999993784,1.003206141512092,9.0,16.15235931724419,20.921135153786963,103.09025172148915,53.758720222862465,0.0,0.0034931216722318,Support Only,Feasible,45
31,0.9,0.9,0.9,146.70000000000002,76.5,5,6,0.9336300983012416,1.0000000000000002,5.0,20.45287063159961,3.1256350963181347,103.09025172148915,53.758720222862465,82.63738108988954,50.63308512654433,3.836935475472124,29.428828119279363,1.0499999999997056,1.05,0.9499999999999782,1.05,5.0,20.610433053963547,0.7367304298067126,108.3449804774572,80.78709536662187,33.26576359475149,0.0999999999997056,Headroom + Support,Feasible,451
32,0.9,0.9,1.0,146.70000000000002,85.0,7,8,0.9485677347088608,1.0,9.0,15.506383667978014,19.67422902210467,103.09025172148915,38.951893407124665,87.58386805351114,19.277664385019996,0.0,0.0,1.0030229972377065,1.0000000000000022,0.949999998090398,1.0030229972377065,9.0,16.07798536297949,19.48591539578439,103.09025172148915,38.951893407124665,0.0,0.0030229972377084,Support Only,Feasible,11
33,0.9,0.9,1.0,146.70000000000002,85.0,5,6,0.9317673313524384,1.0,5.0,22.900272836395818,4.497553438369906,103.09025172148915,38.951893407124665,80.18997888509334,34.45433996875476,3.878882512217782,37.88606262113032,1.05,1.05,0.9499999017640056,1.0500000000000005,5.0,20.60720204113663,0.7364365753964393,108.40026937024238,80.76216258038134,41.76494513334811,0.1,Headroom + Support,Feasible,375
34,0.9,1.0,0.6,163.0,51.0,7,8,0.939840189572,1.0,9.0,23.110876475366595,28.559031652216845,74.69598382778022,78.36612788698956,51.58510735241363,49.807096234772715,0.0,0.0,1.0194492231911625,1.0050579413917171,0.9499999908423418,1.0194492231911625,7.0,26.29521857541566,28.228169563289654,74.69598382778022,78.36612788698956,0.0,0.0245071645828793,Support Only,Feasible,53
35,0.9,1.0,0.6,163.0,51.0,5,6,0.9354546390924005,1.0000000000000002,5.0,19.57488920733563,1.4116440475117145,74.69598382778022,78.36612788698956,55.121094620444595,76.95448383947785,20.435827308525013,3.6299087381547257,1.0499999999998262,1.0499999977818344,0.9499999805840464,1.0499999999998262,5.0,20.58683105437501,0.7345990436069769,108.73797251370598,80.61218552043567,24.06573604667974,0.0999999977816605,Headroom + Support,Feasible,143
36,0.9,1.0,0.7,163.0,59.49999999999999,7,8,0.9403247783478446,1.0,9.0,22.888411753554863,26.098527557701217,74.69598382778022,72.12489168102786,51.80757207422536,46.02636412332664,0.0,0.0,1.0189177966551195,1.0033166153759137,0.9499999990428062,1.0189177966551195,7.0,26.07598465642971,25.477984711849444,74.69598382778022,72.12489168102786,0.0,0.0222344120310331,Support Only,Feasible,65
37,0.9,1.0,0.7,163.0,59.49999999999999,5,6,0.93380469229041,1.0,5.0,21.449397160111317,2.1010200889079726,74.69598382778022,72.12489168102786,53.24658666766891,70.02387159211989,19.01717841284286,13.549634447392773,1.05,1.05,0.9499999999789492,1.0500000000000005,5.0,20.700761093703775,0.7468457054399096,106.85240796444826,81.42980968651327,32.56681286023563,0.1,Headroom + Support,Feasible,440
38,0.9,1.0,0.8,163.0,68.0,7,8,0.9406763625474336,1.0,9.0,22.72701095871774,24.00610583252808,74.69598382778022,64.17359269980139,51.96897286906248,40.16748686727331,0.0,0.0,1.0186021953556288,1.0017711873120752,0.9499999999956548,1.0186021953556288,9.0,25.94591509424208,23.120740539537906,74.69598382778022,64.17359269980139,0.0,0.0203733826677039,Support Only,Feasible,56
39,0.9,1.0,0.8,163.0,68.0,5,6,0.9319786883170074,1.0000000000000002,5.0,23.64332660879107,3.052559207672175,74.69598382778022,64.17359269980139,51.052657218989154,61.121033492129214,20.404550155587906,20.66132609661162,1.05,1.05,0.9499999999989156,1.0500000000000005,5.0,20.58927351496956,0.7348080092358629,108.69695342404847,80.63063904663449,41.06587625219952,0.1,Headroom + Support,Feasible,160
40,0.9,1.0,0.9,163.0,76.5,7,8,0.9409009639330534,1.0,9.0,22.62390569232596,22.26821337390469,74.69598382778022,53.758720222862465,52.07207813545426,31.49050684895778,0.0,0.0,1.0184944450582896,1.000416231262856,0.94999999999265,1.0184944450582896,9.0,25.90152954267171,21.143963648181852,74.69598382778022,53.758720222862465,0.0,0.0189106763211455,Support Only,Feasible,54
41,0.9,1.0,0.9,163.0,76.5,5,6,0.9299723982492644,1.0,5.0,26.16430265270664,4.2695563014520275,74.69598382778022,53.758720222862465,48.53168117507359,49.48916392141044,13.429288488352302,36.17989224255092,1.049999999995,1.049999999995,0.94999999993568,1.049999999995,5.0,21.195171059503124,0.847997216896303,98.87918010329308,84.35958102330581,49.60918073090322,0.09999999999,Headroom + Support,Feasible,160
42,0.9,1.0,1.0,163.0,85.0,7,8,0.9410036417565616,1.0,9.0,22.57677101007889,20.87357831340561,74.69598382778022,38.951893407124665,52.11921281770134,18.078315093719056,0.0,0.0,1.0184010241872623,1.0000000000000195,0.9499999998532406,1.0184010241872623,9.0,25.86305577330222,19.689005859753188,74.69598382778022,38.951893407124665,0.0,0.0184010241872818,Support Only,Feasible,11
43,0.9,1.0,1.0,163.0,85.0,5,6,0.9277804910856704,1.0,5.0,29.0218513413014,5.756301442007633,74.69598382778022,38.951893407124665,45.674132486478825,33.19559196511703,20.068842541417705,37.99663911254346,1.04999999714347,1.0499999970563756,0.949999966648406,1.04999999714347,5.0,20.615875018904404,0.7372565401418569,108.25513487844331,80.82656781828314,58.065481653961164,0.0999999941998455,Headroom + Support,Feasible,359
44,0.95,0.6,0.6,97.8,51.0,7,8,0.9392025609654562,1.0,7.0,4.192087519431254,31.44858810977661,150.27857465387407,78.36612788698956,146.08648713444282,46.91753977721295,0.0,0.0,1.0,1.0110297276599267,0.9499999997609646,1.0110297276599267,7.0,3.604985994810676,33.579326777298576,150.27857465387407,78.36612788698956,0.0,0.0110297276599267,Support Only,Feasible,11
45,0.95,0.6,0.7,97.8,59.49999999999999,7,8,0.9411013552730488,1.0,7.0,3.8811868011877664,28.73411378777189,150.27857465387407,72.12489168102786,146.3973878526863,43.39077789325597,0.0,0.0,1.000000000000001,1.009105197472716,0.949999999655242,1.009105197472716,7.0,3.398840039803531,30.479279167209512,150.27857465387407,72.12489168102786,0.0,0.0091051974727172,Support Only,Feasible,11
46,0.95,0.6,0.8,97.8,68.0,7,8,0.9427854280424794,1.0000000000000002,7.0,3.63073942615759,26.39955375132584,150.27857465387407,64.17359269980139,146.64783522771648,37.77403894847555,0.0,0.0,1.0000000000000022,1.0073908997559,0.9499999995292052,1.0073908997558998,7.0,3.240473691294767,27.801953799841556,150.27857465387407,64.17359269980139,0.0,0.0073908997559022,Support Only,Feasible,11
47,0.95,0.6,0.9,97.8,76.5,7,8,0.9442648263929312,1.0,7.0,3.4376677925262697,24.429376030641848,150.27857465387407,53.758720222862465,146.8409068613478,29.329344192220617,0.0,0.0,1.0000000000000069,1.0058798425604238,0.9499999993828372,1.0058798425604238,7.0,3.1277518778816784,25.5315500416295,150.27857465387407,53.758720222862465,0.0,0.0058798425604305,Support Only,Feasible,11
48,0.95,0.6,1.0,97.8,85.0,7,8,0.9455479641026404,1.0000000000000004,7.0,3.2993732519717014,22.810610635409425,150.27857465387407,38.951893407124665,146.97920140190237,16.14128277171524,0.0,0.0,1.0000000000000109,1.0045659423477291,0.9499999992274925,1.0045659423477291,7.0,3.058823585630563,23.65437971697668,150.27857465387407,38.951893407124665,0.0,0.0045659423477402,Support Only,Feasible,11
49,0.95,0.7,0.6,114.1,51.0,7,8,0.938815322140204,1.0000000000000002,7.0,7.6705366683360126,32.059129607549536,138.31008640008872,78.36612788698956,130.6395497317527,46.30699827944002,0.0,0.0,1.0,1.0114240454594865,0.9499999997726952,1.0114240454594865,7.0,7.057192888086689,34.27241487407973,138.31008640008872,78.36612788698956,0.0,0.0114240454594864,Support Only,Feasible,11
50,0.95,0.7,0.7,114.1,59.49999999999999,7,8,0.9407120085450692,1.0,7.0,7.367863130168928,29.348293292922335,138.31008640008872,72.12489168102786,130.9422232699198,42.776598388105526,0.0,0.0,1.0000000000000144,1.0095025810597036,0.9499999996689166,1.0095025810597034,7.0,6.860095484393639,31.175038349911944,138.31008640008872,72.12489168102786,0.0,0.009502581059718,Support Only,Feasible,11
51,0.95,0.7,0.8,114.1,68.0,7,8,0.9423935140702624,1.0,7.0,7.126157383131812,27.018089453338007,138.31008640008872,64.17359269980139,131.1839290169569,37.15550324646338,0.0,0.0,1.0,1.0077915960915929,0.9499999995487052,1.0077915960915929,7.0,6.711143515484423,28.50104294691063,138.31008640008872,64.17359269980139,0.0,0.0077915960915928,Support Only,Feasible,11
52,0.95,0.7,0.9,114.1,76.5,7,8,0.9438699094909088,1.0,7.0,6.94232603346552,25.05295126381708,138.31008640008872,53.758720222862465,131.3677603666232,28.705768959045383,0.0,0.0,1.0,1.0062840917546223,0.9499999994085062,1.0062840917546223,7.0,6.6081963287228405,26.23460854475441,138.31008640008872,53.758720222862465,0.0,0.0062840917546225,Support Only,Feasible,11
53,0.95,0.7,1.0,114.1,85.0,7,8,0.9451496246079883,1.0000000000000002,7.0,6.813759447654206,23.43988560914611,138.31008640008872,38.951893407124665,131.49632695243452,15.512007797978557,0.0,0.0,1.0,1.0049739803553253,0.9499999992627096,1.0049739803553253,7.0,6.549399450371823,24.36203421374819,138.31008640008872,38.951893407124665,0.0,0.0049739803553252,Support Only,Feasible,11
54,0.95,0.8,0.6,130.4,51.0,7,8,0.9383097739224716,1.0000000000000002,7.0,12.26853516551428,32.8561389672269,123.06230129491324,78.36612788698956,110.79376612939896,45.50998891976266,0.0,0.0,1.0,1.0119382878138885,0.9499999997825844,1.011938287813888,7.0,11.619094118921725,35.17709071698711,123.06230129491324,78.36612788698956,0.0,0.0119382878138882,Support Only,Feasible,11
55,0.95,0.8,0.7,130.4,59.49999999999999,7,8,0.94020671458016,1.0000000000000002,7.0,11.972007553922722,30.1453105120182,123.06230129491324,72.12489168102786,111.09029374099052,41.97958116900966,0.0,0.0,1.000000000000023,1.0100178463649243,0.9499999999582248,1.0100178463649248,7.0,11.429609553779116,32.07799331129323,123.06230129491324,72.12489168102786,0.0,0.0100178463649476,Support Only,Feasible,14
56,0.95,0.8,0.8,130.4,68.0,7,8,0.9418876949262442,1.0000000000000004,7.0,11.737354058192937,27.81633090571401,123.06230129491324,64.17359269980139,111.3249472367203,36.35726179408738,0.0,0.0,1.0,1.0083083632610426,0.9499999999807466,1.0083083632610426,7.0,11.288936396360567,29.40344827080511,123.06230129491324,64.17359269980139,0.0,0.0083083632610425,Support Only,Feasible,13
57,0.95,0.8,0.9,130.4,76.5,7,8,0.9433628451882766,1.0,7.0,11.56143780294839,25.853543335783073,123.06230129491324,53.758720222862465,111.50086349196484,27.905176887079392,0.0,0.0,1.0,1.0068028100196456,0.9499999999916642,1.0068028100196456,7.0,11.194910319469258,27.13756528254119,123.06230129491324,53.758720222862465,0.0,0.0068028100196455,Support Only,Feasible,13
58,0.95,0.8,1.0,130.4,85.0,7,8,0.94464063997224,1.0,7.0,11.441615502683604,24.243887258085444,123.06230129491324,38.951893407124665,111.62068579222964,14.70800614903922,0.0,0.0,1.0000000000000009,1.00549507565426,0.9499999999966212,1.00549507565426,7.0,11.145658189256508,25.266588510965057,123.06230129491324,38.951893407124665,0.0,0.0054950756542608,Support Only,Feasible,13
59,0.95,0.9,0.6,146.70000000000002,51.0,7,8,0.9376807538000465,1.0,7.0,18.04322747769463,33.84770177234488,103.09025172148915,78.36612788698956,85.04702424379452,44.51842611464468,0.0,0.0,1.011598629598652,1.0120828973912837,0.9499999999616588,1.0120828973912837,9.0,19.59455308933664,35.41899476423116,103.09025172148915,78.36612788698956,0.0,0.0236815269899357,Support Only,Feasible,44
60,0.95,0.9,0.7,146.70000000000002,59.49999999999999,7,8,0.9395804140666296,1.0000000000000002,7.0,17.750681453287754,31.133093973000783,103.09025172148915,72.12489168102786,85.3395702682014,40.99179770802708,0.0,0.0,1.0107588756564825,1.010196663351898,0.9499999868355884,1.0107588756564825,7.0,19.247131446953645,32.391586735868884,103.09025172148915,72.12489168102786,0.0,0.0209555390083802,Support Only,Feasible,73
61,0.95,0.9,0.8,146.70000000000002,68.0,7,8,0.9412629948277224,1.0000000000000004,7.0,17.52135478183972,28.802080053188178,103.09025172148915,64.17359269980139,85.56889693964943,35.37151264661321,0.0,0.0,1.0101463535442898,1.008518974121576,0.9499999999904486,1.01014635354429,9.0,18.99413885410628,29.77140731420222,103.09025172148915,64.17359269980139,0.0,0.0186653276658657,Support Only,Feasible,56
62,0.95,0.9,0.9,146.70000000000002,76.5,7,8,0.9427387239250574,1.0000000000000002,7.0,17.352036321903483,26.838854454713967,103.09025172148915,53.758720222862465,85.73821539958567,26.919865768148497,0.0,0.0,1.009753869797967,1.0070353799008458,0.949999999981024,1.009753869797967,9.0,18.8322162349518,27.542630818647893,103.09025172148915,53.758720222862465,0.0,0.0167892496988131,Support Only,Feasible,53
63,0.95,0.9,1.0,146.70000000000002,85.0,7,8,0.9440161513786608,1.0000000000000002,7.0,17.240024041908967,25.23024210340335,103.09025172148915,38.951893407124665,85.85022767958019,13.721651303721316,0.0,0.0,1.009573156061138,1.005740529550719,0.9499999351749104,1.0095731560611385,9.0,18.757739835997953,25.693029517557413,103.09025172148915,38.951893407124665,0.0,0.0153136856118569,Support Only,Feasible,61
64,0.95,1.0,0.6,163.0,51.0,7,8,0.9355647253685409,1.0,9.0,25.073951068999264,35.04590095579955,74.69598382778022,78.36612788698956,49.62203275878096,43.32022693119001,0.0,0.0,1.026250782493393,1.0121739212339325,0.9499999999993048,1.026250782493393,9.0,29.124996000436,35.59182611675652,74.69598382778022,78.36612788698956,0.0,0.0384247037273255,Support Only,Feasible,52
